EXP_ID,Torque,RPM,Power,Frecuencia,Caudal
310_30_HZ,-1.87948846817017,484,95.26067143778,30,9.452946314234776
311_30_HZ,-1.88608396053314,485,95.7924687504859,30,9.451075386745599
312_30_HZ,-1.88608396053314,481,95.0024277711004,30,9.458526322829123
313_30_HZ,-1.89190995693207,472,93.5128013143698,30,9.474971383753493
314_30_HZ,-1.89190995693207,466,92.32407926376341,30,9.485688953654181
315_30_HZ,-1.99837172031403,465,97.3100848423928,30,9.487456097211604
316_30_HZ,-1.99837172031403,462,96.68227784340961,30,9.492724754010688
317_30_HZ,-2.05525755882263,458,98.5735437658667,30,9.499673157372031
318_30_HZ,-2.05525755882263,452,97.2821872973182,30,9.50993189304812
319_30_HZ,-2.03684520721436,447,95.3441798928003,30,9.518330625859427
320_30_HZ,-2.03684520721436,444,94.7042860680164,30,9.52330431779984
321_30_HZ,-2.08927917480469,448,98.0173886213565,30,9.516661803921561
322_30_HZ,-2.08927917480469,454,99.33012150467819,30,9.506534163738214
323_30_HZ,-2.06199049949646,456,98.46460117598289,30,9.50311458517952
324_30_HZ,-2.06199049949646,456,98.46460117598289,30,9.50311458517952
325_30_HZ,-1.99372744560242,458,95.6224531565208,30,9.499673157372031
326_30_HZ,-1.99372744560242,455,94.9961052100807,30,9.504827105614964
327_30_HZ,-2.00114727020264,455,95.3496448647513,30,9.504827105614964
328_30_HZ,-2.00114727020264,450,94.3018465695343,30,9.513307773109236
329_30_HZ,-2.01843285560608,447,94.482302878739,30,9.518330625859427
330_30_HZ,-2.01843285560608,445,94.0595632685433,30,9.521651882798565
331_30_HZ,-2.07647299766541,446,96.9816972966496,30,9.519993985485096
332_30_HZ,-2.07647299766541,447,97.1991450484359,30,9.518330625859427
333_30_HZ,-2.06377673149109,445,96.17259942191849,30,9.521651882798565
334_30_HZ,-2.06377673149109,443,95.7403630200222,30,9.524951290488914
335_30_HZ,-2.06644248962402,442,95.64762828797441,30,9.526592800865792
336_30_HZ,-2.06644248962402,443,95.8640256370422,30,9.524951290488914
337_30_HZ,-2.07452201843262,441,95.8043512513745,30,9.528228848930473
338_30_HZ,-2.07452201843262,442,96.0215946782484,30,9.526592800865792
339_30_HZ,-2.04561185836792,441,94.4692404734275,30,9.528228848930473
340_30_HZ,-2.04561185836792,436,93.3981606494658,30,9.53632715457091
341_30_HZ,-2.05014610290527,426,91.4582826647639,30,9.552114092436968
342_30_HZ,-2.05014610290527,417,89.52606542536749,30,9.565855308823522
343_30_HZ,-2.15344762802124,415,93.5860330896438,30,9.568848827030806
344_30_HZ,-2.15344762802124,416,93.8115416031129,30,9.567354799083262
345_30_HZ,-2.22113370895386,419,97.4579642782486,30,9.562839941367448
346_30_HZ,-2.22113370895386,420,97.6905608517051,30,9.561324064171115
347_30_HZ,-2.12036037445068,414,91.92606009014601,30,9.57033739266615
348_30_HZ,-2.12036037445068,413,91.7040164667398,30,9.571820495989297
349_30_HZ,-2.13761854171753,415,92.89812003264281,30,9.568848827030806
350_30_HZ,-2.13761854171753,417,93.34582181593271,30,9.565855308823522
351_30_HZ,-2.19848918914795,416,95.77370539233809,30,9.567354799083262
352_30_HZ,-2.19848918914795,420,96.69460640572599,30,9.561324064171115
353_30_HZ,-2.15155148506165,421,94.8554865031522,30,9.559802724662585
354_30_HZ,-2.15155148506165,420,94.63017655896421,30,9.561324064171115
355_30_HZ,-2.10491609573364,417,91.9177633475785,30,9.565855308823522
356_30_HZ,-2.10491609573364,415,91.4769107655757,30,9.568848827030806
357_30_HZ,-2.11310529708862,412,91.1689585888828,30,9.573298137000247
358_30_HZ,-2.11310529708862,409,90.5051069486725,30,9.577698286159912
359_30_HZ,-2.15567374229431,410,92.5540627805941,30,9.576237032085555
360_30_HZ,-2.15567374229431,410,92.5540627805941,30,9.576237032085555
361_30_HZ,-2.17240953445435,407,92.5901419556093,30,9.580604407372032
362_30_HZ,-2.17240953445435,404,91.9076593367719,30,9.584922621848731
363_30_HZ,-2.18271517753601,398,90.9722080873725,30,9.593411568372796
364_30_HZ,-2.18271517753601,396,90.5150613130641,30,9.59619751871657
365_30_HZ,-2.24006819725037,398,93.362596603455,30,9.593411568372796
366_30_HZ,-2.24006819725037,398,93.362596603455,30,9.593411568372796
367_30_HZ,-2.21670913696289,398,92.3890315633639,30,9.593411568372796
368_30_HZ,-2.21670913696289,399,92.6211648084979,30,9.592010399732613
369_30_HZ,-2.17928004264832,400,91.2854640783392,30,9.590603768780232
370_30_HZ,-2.17928004264832,400,91.2854640783392,30,9.590603768780232
371_30_HZ,-2.15556383132935,400,90.29204211014701,30,9.590603768780232
372_30_HZ,-2.15556383132935,395,89.16339158377019,30,9.59758230042016
373_30_HZ,-2.1874144077301,386,88.4192805424277,30,9.609799531703583
374_30_HZ,-2.1874144077301,378,86.5867565933618,30,9.620287855614967
375_30_HZ,-2.30819392204285,374,90.4008465648789,30,9.625400922077915
376_30_HZ,-2.30819392204285,372,89.917419577901,30,9.627924681436204
377_30_HZ,-2.39088439941406,372,93.1386967889435,30,9.627924681436204
378_30_HZ,-2.39088439941406,370,92.6379511072825,30,9.630426591545703
379_30_HZ,-2.36997127532959,369,91.5794617268632,30,9.631669353132155
380_30_HZ,-2.36997127532959,367,91.0830960806471,30,9.634138489368468
381_30_HZ,-2.35021257400513,364,89.5853772062613,30,9.637801226381455
382_30_HZ,-2.35021257400513,361,88.84703618533061,30,9.641414802584663
383_30_HZ,-2.33875274658203,352,86.2095958276972,30,9.65196056633562
384_30_HZ,-2.33875274658203,346,84.7401140806342,30,9.658745271454029
385_30_HZ,-2.39624333381653,335,84.0628949866515,30,9.670673171313974
386_30_HZ,-2.39624333381653,330,82.80822491222379,30,9.67587645148968
387_30_HZ,-2.49163031578064,331,86.3654842245542,30,9.674846720078934
388_30_HZ,-2.49163031578064,330,86.10456131148909,30,9.67587645148968
389_30_HZ,-2.52521228790283,333,88.05838806872781,30,9.67277087032085
390_30_HZ,-2.52521228790283,331,87.5295088611078,30,9.674846720078934
391_30_HZ,-2.46321487426758,331,85.3805403013166,30,9.674846720078934
392_30_HZ,-2.46321487426758,328,84.6066985463198,30,9.67791952737458
393_30_HZ,-2.45579481124878,333,85.6376903980424,30,9.67277087032085
394_30_HZ,-2.45579481124878,336,86.40920112234909,30,9.66961612834224
395_30_HZ,-2.44966673851013,338,86.70662912714799,30,9.667485655462178
396_30_HZ,-2.44966673851013,341,87.4762145927736,30,9.664248978800604
397_30_HZ,-2.41927242279053,339,85.8841666764599,30,9.66641222555385
398_30_HZ,-2.41927242279053,342,86.6442035497029,30,9.663159161955685
399_30_HZ,-2.40206933021545,340,85.5249980143449,30,9.665333333333328
400_30_HZ,-2.40206933021545,340,85.5249980143449,30,9.665333333333328
401_30_HZ,-2.39396238327026,333,83.48148700966459,30,9.67277087032085
402_30_HZ,-2.39396238327026,326,81.7266209163684,30,9.679940754010689
403_30_HZ,-2.44279623031616,320,81.8588910800475,30,9.685873338426273
404_30_HZ,-2.44279623031616,309,79.0449916991708,30,9.696239016997701
405_30_HZ,-2.54664754867554,303,80.8053429091282,30,9.701614445569131
406_30_HZ,-2.54664754867554,298,79.47192140897761,30,9.70594375579322
407_30_HZ,-2.63782978057861,301,83.1461006162203,30,9.703362556595359
408_30_HZ,-2.63782978057861,306,84.5272650782838,30,9.698951311688306
409_30_HZ,-2.62301754951477,313,85.9753876774674,30,9.69254615170613
410_30_HZ,-2.62301754951477,312,85.7007059276991,30,9.69347756149732
411_30_HZ,-2.47904396057129,314,81.515930275768,30,9.691609279602744
412_30_HZ,-2.47904396057129,314,81.515930275768,30,9.691609279602744
413_30_HZ,-2.46277523040772,322,83.0441885300105,30,9.683917659536535
414_30_HZ,-2.46277523040772,325,83.8178921498553,30,9.680943173860447
415_30_HZ,-2.46258282661438,330,85.1007504287395,30,9.67587645148968
416_30_HZ,-2.46258282661438,330,85.1007504287395,30,9.67587645148968
417_30_HZ,-2.44032311439514,335,85.60926045706981,30,9.670673171313974
418_30_HZ,-2.44032311439514,337,86.12036051950001,30,9.668553623058308
419_30_HZ,-2.41726636886597,339,85.812949372153,30,9.66641222555385
420_30_HZ,-2.41726636886597,337,85.3066782844116,30,9.668553623058308
421_30_HZ,-2.43306803703308,333,84.8451658637366,30,9.67277087032085
422_30_HZ,-2.43306803703308,331,84.33558528797839,30,9.674846720078934
423_30_HZ,-2.47942876815796,326,84.6443231083481,30,9.679940754010689
424_30_HZ,-2.47942876815796,325,84.384677945439,30,9.680943173860447
425_30_HZ,-2.5010838508606,324,84.85977365606121,30,9.681940131398008
426_30_HZ,-2.5010838508606,328,85.9074251826792,30,9.67791952737458
427_30_HZ,-2.49676918983459,323,84.451923864126,30,9.68293162662337
428_30_HZ,-2.49676918983459,320,83.66754067034151,30,9.685873338426273
429_30_HZ,-2.50542569160461,318,83.4328893364988,30,9.68780716806722
430_30_HZ,-2.50542569160461,320,83.9576244895585,30,9.685873338426273
431_30_HZ,-2.46593546867371,323,83.40898619957001,30,9.68293162662337
432_30_HZ,-2.46593546867371,325,83.92545051040331,30,9.680943173860447
433_30_HZ,-2.33641695976257,330,80.7407733590114,30,9.67587645148968
434_30_HZ,-2.33641695976257,328,80.25143533865369,30,9.67791952737458
435_30_HZ,-2.33982467651367,339,83.0637663099919,30,9.66641222555385
436_30_HZ,-2.33982467651367,359,87.9642834964221,30,9.643796541825814
437_30_HZ,-2.36417293548584,384,95.069031936894,30,9.612454386554615
438_30_HZ,-2.36417293548584,404,100.02054401694099,30,9.584922621848731
439_30_HZ,-2.17361879348755,415,94.462644519919,30,9.568848827030806
440_30_HZ,-2.17361879348755,425,96.7388528216038,30,9.553662743506486
441_30_HZ,-2.06998753547668,417,90.3925008994449,30,9.565855308823522
442_30_HZ,-2.06998753547668,384,83.23913751891331,30,9.612454386554615
443_30_HZ,-2.26743936538696,348,82.6311011135615,30,9.656505552330016
444_30_HZ,-2.26743936538696,313,74.3205018636343,30,9.69254615170613
445_30_HZ,-2.7957911491394,290,84.9046272910447,30,9.712586611917489
446_30_HZ,-2.7957911491394,270,79.0491357537313,30,9.727664304812828
447_30_HZ,-3.04540228843689,250,79.7284441418883,30,9.740557072829127
448_30_HZ,-3.04540228843689,225,71.7555997276994,30,9.753600482238344
449_30_HZ,-3.01190280914307,208,65.6043896080931,30,9.760519955182067
450_30_HZ,-3.01190280914307,201,63.3965495732054,30,9.762910315699003
451_30_HZ,-3.04367089271545,193,61.515367516844606,30,9.765314417557928
452_30_HZ,-3.04367089271545,192,61.1966350426641,30,9.765590349885404
453_30_HZ,-2.92346858978272,193,59.0859673315827,30,9.765314417557928
454_30_HZ,-2.92346858978272,192,58.779822423128905,30,9.765590349885404
455_30_HZ,-2.87713527679443,193,58.1495318692252,30,9.765314417557928
456_30_HZ,-2.87713527679443,199,59.9572893366623,30,9.763544115036918
457_30_HZ,-2.89818596839905,212,64.34143142454501,30,9.75903386401833
458_30_HZ,-2.89818596839905,219,66.46591265082711,30,9.75622290546218
459_30_HZ,-2.78416681289673,224,65.3088264278463,30,9.754051208556145
460_30_HZ,-2.78416681289673,226,65.8919409495235,30,9.753144293608347
461_30_HZ,-2.71150660514832,224,63.6044228322679,30,9.754051208556145
462_30_HZ,-2.71150660514832,222,63.036526199836906,30,9.75493627425515
463_30_HZ,-2.74517107009888,221,63.531674530026,30,9.755370613636359
464_30_HZ,-2.74517107009888,220,63.244200889618696,30,9.755799490705368
465_30_HZ,-2.78018188476563,213,62.012815221751296,30,9.758648685446902
466_30_HZ,-2.78018188476563,206,59.9748353787829,30,9.761230226890751
467_30_HZ,-2.8259105682373,203,60.0735185558146,30,9.762254667112295
468_30_HZ,-2.8259105682373,200,59.185732567305,30,9.76322994652406
469_30_HZ,-2.86776423454285,201,60.3626267955207,30,9.762910315699003
470_30_HZ,-2.86776423454285,200,60.0623152194236,30,9.76322994652406
471_30_HZ,-2.84168481826782,197,58.62336421877,30,9.764156065126045
472_30_HZ,-2.84168481826782,195,58.028203160711406,30,9.764746165966383
473_30_HZ,-2.78251791000366,190,55.3630724607318,30,9.766125827603764
474_30_HZ,-2.78251791000366,182,53.031995725543105,30,9.7680492459893
475_30_HZ,-2.72640156745911,177,50.5349323383227,30,9.769073857333838
476_30_HZ,-2.72640156745911,168,47.9653595075605,30,9.770574032085557
477_30_HZ,-2.67902398109436,158,44.3263846193703,30,9.771721973262029
478_30_HZ,-2.67902398109436,155,43.4847444050784,30,9.771959840527115
479_30_HZ,-2.62829375267029,152,41.8356121371975,30,9.772148546982425
480_30_HZ,-2.62829375267029,155,42.6613150083264,30,9.771959840527115
481_30_HZ,-2.53447341918945,157,41.669280147285605,30,9.771806724662587
482_30_HZ,-2.53447341918945,162,42.9963272857342,30,9.77132834453781
483_30_HZ,-2.48085761070251,174,45.204296822327,30,9.76962307639419
484_30_HZ,-2.48085761070251,185,48.0620397248879,30,9.767368931436206
485_30_HZ,-2.45988965034485,196,50.4894110501047,30,9.764453846702313
486_30_HZ,-2.45988965034485,211,54.3533965896535,30,9.759413580277561
487_30_HZ,-2.47887897491455,224,58.147623877438,30,9.754051208556145
488_30_HZ,-2.47887897491455,235,61.0030875499908,30,9.748792791889478
489_30_HZ,-2.5480489730835,244,65.106780745509,30,9.743998842882602
490_30_HZ,-2.5480489730835,247,65.9072739513965,30,9.742302538260754
491_30_HZ,-2.62125873565674,248,68.075397252266,30,9.74172617876241
492_30_HZ,-2.62125873565674,240,65.8794166957413,30,9.746184110007635
493_30_HZ,-2.73481059074402,225,64.4374583777161,30,9.753600482238344
494_30_HZ,-2.73481059074402,215,61.5735713387065,30,9.757861941367452
495_30_HZ,-2.96790552139282,206,64.02445729573681,30,9.761230226890751
496_30_HZ,-2.96790552139282,201,62.4704656138014,30,9.762910315699003
497_30_HZ,-3.02973794937134,199,63.137410905853706,30,9.763544115036918
498_30_HZ,-3.02973794937134,194,61.551043797666395,30,9.765033022918253
499_30_HZ,-2.92536473274231,195,59.7369781582875,30,9.764746165966383
500_30_HZ,-2.92536473274231,201,61.5750390246964,30,9.762910315699003
501_30_HZ,-2.86682987213135,204,61.2436009943468,30,9.761918649350644
502_30_HZ,-2.86682987213135,209,62.744669646168994,30,9.76015662585943
503_30_HZ,-2.80205702781677,212,62.2073123935945,30,9.75903386401833
504_30_HZ,-2.80205702781677,211,61.9138816747568,30,9.759413580277561
505_30_HZ,-2.84668636322022,210,62.6019012109372,30,9.759787834224595
506_30_HZ,-2.84668636322022,209,62.3037969194566,30,9.76015662585943
507_30_HZ,-2.89859819412231,205,62.2257994814382,30,9.761577169276796
508_30_HZ,-2.89859819412231,210,63.7435019078148,30,9.759787834224595
509_30_HZ,-2.9011538028717,206,62.5844731592588,30,9.761230226890751
510_30_HZ,-2.9011538028717,191,58.0273513272739,30,9.765860819900682
511_30_HZ,-2.91970372200012,179,54.7293659396317,30,9.768680399732617
512_30_HZ,-2.91970372200012,168,51.3661088148498,30,9.770574032085557
513_30_HZ,-3.07733535766602,160,51.561247739586705,30,9.771536083524314
514_30_HZ,-3.07733535766602,159,51.2389899412143,30,9.77163175954927
515_30_HZ,-3.07475209236145,161,51.8399526756572,30,9.771434945187162
516_30_HZ,-3.07475209236145,165,53.1279018104562,30,9.770975768716573
517_30_HZ,-2.92426538467407,175,53.5899638939236,30,9.76944546568627
518_30_HZ,-2.92426538467407,180,55.121105719464296,30,9.768475477463708
519_30_HZ,-2.7786705493927,185,53.831614075467996,30,9.767368931436206
520_30_HZ,-2.7786705493927,194,56.450449354815,30,9.765033022918253
521_30_HZ,-2.71139669418335,205,58.207045015327004,30,9.761577169276796
522_30_HZ,-2.71139669418335,215,61.0464130648552,30,9.757861941367452
523_30_HZ,-2.71477699279785,210,59.7010630187655,30,9.759787834224595
524_30_HZ,-2.71477699279785,208,59.132481466205796,30,9.760519955182067
525_30_HZ,-2.78982782363892,212,61.935819263585195,30,9.75903386401833
526_30_HZ,-2.78982782363892,213,62.2279693544512,30,9.758648685446902
527_30_HZ,-2.8281364440918,224,66.3402355628406,30,9.754051208556145
528_30_HZ,-2.8281364440918,227,67.2287208605572,30,9.752682642666151
529_30_HZ,-2.73896026611328,222,63.6747624027969,30,9.75493627425515
530_30_HZ,-2.73896026611328,222,63.6747624027969,30,9.75493627425515
531_30_HZ,-2.7264838218689,207,59.101962231058906,30,9.760877822192509
532_30_HZ,-2.7264838218689,197,56.2467949735199,30,9.764156065126045
533_30_HZ,-2.85199022293091,184,54.953386622401,30,9.767601165266102
534_30_HZ,-2.85199022293091,169,50.4734909738357,30,9.770429195250824
535_30_HZ,-3.02784180641174,158,50.097826672318,30,9.771721973262029
536_30_HZ,-3.02784180641174,159,50.414901524674505,30,9.77163175954927
537_30_HZ,-3.09497809410095,160,51.856856964884294,30,9.771536083524314
538_30_HZ,-3.09497809410095,160,51.856856964884294,30,9.771536083524314
539_30_HZ,-3.02418684959412,157,49.7206601510224,30,9.771806724662587
540_30_HZ,-3.02418684959412,148,46.8704312251676,30,9.772323683218739
541_30_HZ,-3.06845879554749,139,44.664628683772,30,9.772398194486883
542_30_HZ,-3.06845879554749,132,42.4153308363878,30,9.772150258212372
543_30_HZ,-3.15343046188355,128,42.2689881540978,30,9.771888409472876
544_30_HZ,-3.15343046188355,122,40.2876293343744,30,9.771331766997704
545_30_HZ,-3.15183663368225,121,39.937206354070696,30,9.77121987515915
546_30_HZ,-3.15183663368225,116,38.2869085708446,30,9.770578481283419
547_30_HZ,-3.09995222091675,115,37.3320176766158,30,9.77043381557168
548_30_HZ,-3.09995222091675,117,37.9812701579482,30,9.77071768468296
549_30_HZ,-3.05493807792664,124,39.669134946889095,30,9.771539163738218
550_30_HZ,-3.05493807792664,133,42.5483463543246,30,9.772202064616751
551_30_HZ,-2.95215892791748,135,41.735161981346494,30,9.772289290488919
552_30_HZ,-2.95215892791748,134,41.4260126333366,30,9.772248408708935
553_30_HZ,-2.88378572463989,135,40.768561255169296,30,9.772289290488919
554_30_HZ,-2.88378572463989,141,42.5804973109546,30,9.772419872612678
555_30_HZ,-2.93932509422302,149,45.863005805940595,30,9.772288092627957
556_30_HZ,-2.93932509422302,148,45.555200397847,30,9.772323683218739
557_30_HZ,-2.89546537399292,153,46.3914993862612,30,9.772091107142852
558_30_HZ,-2.89546537399292,156,47.3011366291291,30,9.771886013750951
559_30_HZ,-2.90744709968567,157,47.8013412814448,30,9.771806724662587
560_30_HZ,-2.90744709968567,153,46.5834727137647,30,9.772091107142852
561_30_HZ,-2.91992354393005,150,45.866050534916106,30,9.772247039724977
562_30_HZ,-2.91992354393005,149,45.560276864683395,30,9.772288092627957
563_30_HZ,-2.96488261222839,150,46.572266499557905,30,9.772247039724977
564_30_HZ,-2.96488261222839,143,44.3988940629119,30,9.772419701489683
565_30_HZ,-2.94072675704956,140,43.1133047369598,30,9.772411764705879
566_30_HZ,-2.94072675704956,143,44.0371612670376,30,9.772419701489683
567_30_HZ,-2.97114825248718,148,46.048411958092295,30,9.772323683218739
568_30_HZ,-2.97114825248718,147,45.7372740394566,30,9.772353811497322
569_30_HZ,-2.89763617515564,148,44.9090847355915,30,9.772323683218739
570_30_HZ,-2.89763617515564,151,45.819404020772396,30,9.7722005245098
571_30_HZ,-2.91624093055725,155,47.3351466546799,30,9.771959840527115
572_30_HZ,-2.91624093055725,152,46.4189825258796,30,9.772148546982425
573_30_HZ,-2.90744709968567,162,49.323676991045,30,9.77132834453781
574_30_HZ,-2.90744709968567,175,53.2817498360054,30,9.76944546568627
575_30_HZ,-2.91555404663086,179,54.651581459972704,30,9.768680399732617
576_30_HZ,-2.91555404663086,180,54.956897557514495,30,9.768475477463708
577_30_HZ,-2.84679627418518,183,54.5551919020278,30,9.7678279367838
578_30_HZ,-2.84679627418518,185,55.151423507514394,30,9.767368931436206
579_30_HZ,-2.85064363479614,178,53.1363280547288,30,9.768879859689326
580_30_HZ,-2.85064363479614,166,49.5541036914886,30,9.770847318818433
581_30_HZ,-2.87507438659668,155,46.666946634996904,30,9.771959840527115
582_30_HZ,-2.87507438659668,145,43.6561758843519,30,9.772397681117898
583_30_HZ,-3.03300833702087,139,44.148607556551404,30,9.772398194486883
584_30_HZ,-3.03300833702087,136,43.195759911446004,30,9.772324709956706
585_30_HZ,-3.10783934593201,135,43.9360434579519,30,9.772289290488919
586_30_HZ,-3.10783934593201,133,43.285139110426705,30,9.772202064616751
587_30_HZ,-3.05930757522583,137,43.8906833274111,30,9.772354667112296
588_30_HZ,-3.05930757522583,146,46.7740128890659,30,9.77237847746371
589_30_HZ,-2.98637270927429,152,47.535298734308405,30,9.772148546982425
590_30_HZ,-2.98637270927429,154,48.1607631913388,30,9.772028204991082
591_30_HZ,-2.90409445762634,162,49.2667998422056,30,9.77132834453781
592_30_HZ,-2.90409445762634,173,52.612076374701,30,9.769795224789911
593_30_HZ,-2.91332793235779,183,55.830187988510296,30,9.7678279367838
594_30_HZ,-2.91332793235779,180,54.9149390050921,30,9.768475477463708
595_30_HZ,-2.86402678489685,185,55.4852357357891,30,9.767368931436206
596_30_HZ,-2.86402678489685,200,59.98403863328549,30,9.76322994652406
597_30_HZ,-2.87655830383301,211,63.56005267031669,30,9.759413580277561
598_30_HZ,-2.87655830383301,224,67.4760748727532,30,9.754051208556145
599_30_HZ,-2.71771740913391,245,69.7266821262658,30,9.74343887032085
600_30_HZ,-2.71771740913391,250,71.1496756390467,30,9.740557072829127
601_30_HZ,-2.61015629768372,219,59.860350115924795,30,9.75622290546218
602_30_HZ,-2.61015629768372,192,52.4803069509478,30,9.765590349885404
603_30_HZ,-2.9347357749939,170,52.245218189123996,30,9.77027889610389
604_30_HZ,-2.9347357749939,151,46.4060467444572,30,9.7722005245098
605_30_HZ,-3.34582567214966,148,51.855360500737504,30,9.772323683218739
606_30_HZ,-3.34582567214966,140,49.052368041238196,30,9.772411764705879
607_30_HZ,-3.19951629638672,110,36.855782350989294,30,9.769628552330019
608_30_HZ,-3.19951629638672,73,24.4588373783838,30,9.759425387764194
609_30_HZ,-3.29179787635803,48,16.5463810481479,30,9.748298065699004
610_30_HZ,-3.29179787635803,39,13.4439346016202,30,9.743456495989303
611_30_HZ,-3.61379408836365,28,10.5961978641328,30,9.73693816755793
612_30_HZ,-3.61379408836365,23,8.70401967410912,30,9.733756798510312
613_30_HZ,-3.41702938079834,24,8.587931467924571,30,9.73440399694423
614_30_HZ,-3.41702938079834,37,13.239727679717,30,9.742320506175195
615_30_HZ,-3.18915605545044,65,21.707895970850497,30,9.75623608193277
616_30_HZ,-3.18915605545044,81,27.051378055983,30,9.76226510561497
617_30_HZ,-2.80123257637024,95,27.867716514932,30,9.766393415775397
618_30_HZ,-2.80123257637024,111,32.5612266648153,30,9.769800529602747
619_30_HZ,-2.66976284980774,138,38.5816141620227,30,9.772379161955687
620_30_HZ,-2.66976284980774,158,44.1731524463738,30,9.771721973262029
621_30_HZ,-2.66726207733154,79,22.0658876063581,30,9.761587950025461
622_30_HZ,-2.66726207733154,6,1.67589019795125,30,9.721918691367454
623_30_HZ,-3.28957200050354,0,0.0,30,9.717363636363634
624_30_HZ,-3.28957200050354,0,0.0,30,9.717363636363634
625_30_HZ,-3.94997072219849,0,0.0,30,9.717363636363634
626_30_HZ,-3.94997072219849,0,0.0,30,9.717363636363634
627_30_HZ,-3.36132502555847,0,0.0,30,9.717363636363634
628_30_HZ,-3.36132502555847,0,0.0,30,9.717363636363634
629_30_HZ,-3.30196595191956,0,0.0,30,9.717363636363634
630_30_HZ,-3.30196595191956,0,0.0,30,9.717363636363634
631_30_HZ,-3.14628529548645,0,0.0,30,9.717363636363634
632_30_HZ,-3.14628529548645,0,0.0,30,9.717363636363634
633_30_HZ,-3.15914654731751,0,0.0,30,9.717363636363634
634_30_HZ,-3.15914654731751,1,0.330825055612591,30,9.718136467978098
635_30_HZ,-3.24642658233643,0,0.0,30,9.717363636363634
636_30_HZ,-3.24642658233643,0,0.0,30,9.717363636363634
637_30_HZ,-3.188716173172,0,0.0,30,9.717363636363634
638_30_HZ,-3.188716173172,0,0.0,30,9.717363636363634
639_30_HZ,-3.14444422721863,0,0.0,30,9.717363636363634
640_30_HZ,-3.14444422721863,1,0.329285424230833,30,9.718136467978098
641_30_HZ,-3.09346675872803,0,0.0,30,9.717363636363634
642_30_HZ,-3.09346675872803,0,0.0,30,9.717363636363634
643_30_HZ,-3.05548787117004,0,0.0,30,9.717363636363634
644_30_HZ,-3.05548787117004,0,0.0,30,9.717363636363634
645_30_HZ,-3.20407819747925,0,0.0,30,9.717363636363634
646_30_HZ,-3.20407819747925,0,0.0,30,9.717363636363634
647_30_HZ,-3.21996235847473,0,0.0,30,9.717363636363634
648_30_HZ,-3.21996235847473,0,0.0,30,9.717363636363634
649_30_HZ,-3.18632531166077,0,0.0,30,9.717363636363634
650_30_HZ,-3.18632531166077,0,0.0,30,9.717363636363634
651_30_HZ,-3.2371654510498,0,0.0,30,9.717363636363634
652_30_HZ,-3.2371654510498,0,0.0,30,9.717363636363634
653_30_HZ,-3.18786430358887,0,0.0,30,9.717363636363634
654_30_HZ,-3.18786430358887,0,0.0,30,9.717363636363634
655_30_HZ,-3.09835839271545,0,0.0,30,9.717363636363634
656_30_HZ,-3.09835839271545,0,0.0,30,9.717363636363634
657_30_HZ,-3.01880049705505,0,0.0,30,9.717363636363634
658_30_HZ,-3.01880049705505,0,0.0,30,9.717363636363634
659_30_HZ,-3.01555776596069,1,0.315788468753368,30,9.718136467978098
660_30_HZ,-3.01555776596069,0,0.0,30,9.717363636363634
661_30_HZ,-3.02495622634888,5,1.58386340855713,30,9.721173171313978
662_30_HZ,-3.02495622634888,25,7.91931704278564,30,9.73504573306595
663_30_HZ,-2.94091892242432,101,31.105204461626,30,9.767834952826583
664_30_HZ,-2.94091892242432,236,72.68146785092799,30,9.748281980137504
665_30_HZ,-2.14064145088196,378,84.7352966172079,30,9.620287855614967
666_30_HZ,-2.14064145088196,499,111.85955823276899,30,9.424308859116366
667_30_HZ,-0.590981364250183,592,36.637356141876296,30,9.219324905525838
668_30_HZ,-0.590981364250183,658,40.721926252288206,30,9.045191670231718
669_30_HZ,-0.049828365445137,706,3.68391806170019,30,8.903604431117891
670_30_HZ,-0.049828365445137,739,3.8561125320062897,30,8.798962823975033
671_30_HZ,-0.0228293761610985,762,1.82170322597154,30,8.722513065698996
672_30_HZ,-0.0228293761610985,777,1.85756352569539,30,8.671097768716566
673_30_HZ,-0.0208184979856014,784,1.7092046967515,30,8.646683365418884
674_30_HZ,-0.0208184979856014,790,1.72228534494093,30,8.625543703845164
675_30_HZ,-0.0205227807164192,792,1.7021193456488999,30,8.618453451489675
676_30_HZ,-0.0205227807164192,790,1.69782106447301,30,8.625543703845164
677_30_HZ,-0.0190737657248974,790,1.57794609018025,30,8.625543703845164
678_30_HZ,-0.0190737657248974,792,1.5819408904085601,30,8.618453451489675
679_30_HZ,-0.0188963357359171,793,1.5692039808434302,30,8.614900131843635
680_30_HZ,-0.0188963357359171,794,1.5711828004914,30,8.611341349885397
681_30_HZ,-0.0186301898211241,795,1.55100441422192,30,8.60777710561496
682_30_HZ,-0.0186301898211241,792,1.5451515673758,30,8.618453451489675
683_30_HZ,-0.0177430380135775,792,1.47157292131028,30,8.618453451489675
684_30_HZ,-0.0177430380135775,797,1.48086315439936,30,8.600632230137498
685_30_HZ,-0.0176247507333756,798,1.4728363930104,30,8.59705159893047
686_30_HZ,-0.0176247507333756,800,1.47652771229113,30,8.58987394957982
687_30_HZ,-0.0195173416286707,801,1.63712487495769,30,8.586276931436199
688_30_HZ,-0.0195173416286707,799,1.6330371723985,30,8.593465505411244
689_30_HZ,-0.0200496334582567,799,1.67757454982755,30,8.593465505411244
690_30_HZ,-0.0200496334582567,798,1.67547495714942,30,8.59705159893047
